match_id,team,opponent,venue,city,toss_winner,toss_decision,innings,player_name,role,runs,balls_faced,strike_rate,fours,sixes,wickets,overs_bowled,economy,match_result,player_of_match
3787,KKR,CSK,Wankhede,Bangalore,DC,Bat,1,Player_56,All-rounder,36,51,70.58823529411765,5,4,3,2.4,6.47,Win,Yes
3788,SRH,GT,Wankhede,Delhi,RCB,Bowl,1,Player_13,Bowler,19,26,73.07692307692307,2,3,1,3.0,10.46,Loss,Yes
3789,KKR,GT,Chinnaswamy,Mumbai,RR,Bat,2,Player_19,Bowler,27,27,100.0,4,0,1,3.8,5.99,Win,Yes
3790,LSG,CSK,Wankhede,Bangalore,RCB,Bat,2,Player_29,All-rounder,3,6,50.0,0,0,1,2.3,6.81,Win,Yes
3791,RR,PBKS,Kotla,Delhi,PBKS,Bowl,1,Player_119,Bowler,64,57,112.28070175438596,2,2,0,1.9,9.16,Loss,No
3792,SRH,DC,Chepauk,Mumbai,KKR,Bowl,2,Player_46,All-rounder,67,57,117.54385964912282,6,2,0,2.5,9.71,Loss,No
3793,CSK,PBKS,Chinnaswamy,Chennai,CSK,Bowl,2,Player_320,All-rounder,64,73,87.67123287671232,9,1,4,1.6,9.59,Win,Yes
3794,RCB,DC,Chepauk,Kolkata,RR,Bat,2,Player_223,Batsman,51,33,154.54545454545453,1,1,3,2.7,8.32,Loss,No
3795,RCB,LSG,Kotla,Kolkata,GT,Bowl,1,Player_112,Batsman,86,67,128.3582089552239,9,5,0,1.2,8.04,Win,Yes
3796,RR,DC,Chepauk,Kolkata,KKR,Bat,1,Player_144,Batsman,82,70,117.14285714285715,9,2,3,2.5,10.08,Win,No
3797,GT,KKR,Chinnaswamy,Delhi,GT,Bowl,1,Player_136,All-rounder,34,56,60.71428571428571,8,1,2,3.4,,Win,No
3798,KKR,GT,Kotla,Bangalore,SRH,Bowl,1,Player_234,Bowler,59,63,93.65079365079364,5,2,3,2.0,5.95,Loss,No
3799,RR,MI,Wankhede,Kolkata,PBKS,Bowl,2,Player_74,Bowler,96,65,147.6923076923077,7,2,0,2.8,9.8,Loss,Yes
3800,LSG,GT,Kotla,Chennai,PBKS,Bowl,1,Player_288,Bowler,16,11,145.45454545454547,4,1,2,2.9,7.64,Loss,Yes
3801,DC,LSG,Kotla,Chennai,KKR,Bowl,2,Player_147,All-rounder,99,71,,0,4,2,3.7,8.74,Win,No
3802,KKR,SRH,Kotla,Chennai,CSK,Bowl,1,Player_87,Batsman,109,69,157.97101449275362,0,4,0,3.7,,Win,No
3803,GT,MI,Chepauk,Delhi,SRH,Bat,2,Player_332,All-rounder,28,45,,2,4,2,2.0,4.45,Win,Yes
3804,DC,RCB,Wankhede,Bangalore,SRH,Bat,1,Player_306,Batsman,70,49,142.85714285714286,5,4,1,2.9,7.44,Loss,Yes
3805,MI,RR,Eden Gardens,Delhi,DC,Bowl,2,Player_88,All-rounder,59,53,111.32075471698113,9,3,2,2.0,7.79,Win,Yes
3806,KKR,MI,Chepauk,Bangalore,RCB,Bowl,1,Player_47,All-rounder,11,18,61.111111111111114,2,1,3,1.6,8.18,Loss,Yes
3807,MI,DC,Chepauk,Kolkata,DC,Bat,1,Player_88,Batsman,27,21,128.57142857142858,6,4,4,2.2,6.66,Loss,Yes
3808,CSK,RR,Eden Gardens,Kolkata,DC,Bowl,1,Player_189,All-rounder,26,38,68.42105263157895,2,4,0,3.4,10.91,Win,No
3809,GT,CSK,Kotla,Bangalore,RCB,Bat,2,Player_127,Batsman,12,15,80.0,3,2,0,3.9,,Win,Yes
3810,CSK,LSG,Eden Gardens,Bangalore,DC,Bat,2,Player_20,Batsman,26,31,83.87096774193549,1,2,1,1.7,8.26,Loss,No
3811,MI,GT,Eden Gardens,Kolkata,LSG,Bat,2,Player_202,All-rounder,44,45,97.77777777777777,0,3,0,2.4,6.1,Win,Yes
3812,KKR,PBKS,Kotla,Mumbai,DC,Bat,1,Player_233,Batsman,7,6,116.66666666666667,0,1,2,3.3,6.98,Loss,Yes
3813,PBKS,DC,Eden Gardens,Bangalore,MI,Bowl,2,Player_66,Batsman,65,74,87.83783783783784,9,1,0,0.9,8.38,Loss,No
3814,RCB,KKR,Kotla,Chennai,CSK,Bat,1,Player_177,Batsman,25,25,100.0,6,2,3,1.1,,Loss,No
3815,DC,CSK,Wankhede,Mumbai,KKR,Bowl,1,Player_184,Batsman,109,88,,3,5,2,2.8,4.87,Win,No
3816,LSG,RCB,Kotla,Bangalore,KKR,Bat,2,Player_49,All-rounder,7,5,140.0,1,0,3,1.8,9.09,Loss,Yes
3817,LSG,RR,Kotla,Chennai,GT,Bat,1,Player_218,All-rounder,12,13,92.3076923076923,3,0,2,0.6,5.16,Loss,No
3818,KKR,PBKS,Eden Gardens,Chennai,PBKS,Bowl,2,Player_29,Batsman,95,75,126.66666666666666,1,5,0,2.1,5.73,Win,Yes
3819,RR,SRH,Chinnaswamy,Kolkata,PBKS,Bat,2,Player_203,Batsman,9,10,90.0,2,1,4,1.2,8.5,Loss,No
3820,GT,RCB,Chepauk,Kolkata,RCB,Bat,1,Player_226,Batsman,28,32,87.5,4,1,1,0.7,6.7,Loss,Yes
3821,RR,DC,Chepauk,Chennai,MI,Bat,2,Player_163,Bowler,72,57,126.3157894736842,3,4,2,0.8,5.23,Loss,Yes
3822,MI,RCB,Eden Gardens,Bangalore,KKR,Bat,1,Player_181,All-rounder,40,31,129.03225806451613,1,4,4,3.8,9.09,Loss,No
3823,MI,GT,Wankhede,Mumbai,KKR,Bat,2,Player_62,Bowler,101,75,134.66666666666666,3,5,0,2.4,9.23,Loss,Yes
3824,LSG,CSK,Wankhede,Bangalore,DC,Bat,1,Player_201,All-rounder,57,86,66.27906976744185,6,0,1,1.5,7.97,Win,Yes
3825,RCB,PBKS,Kotla,Bangalore,LSG,Bat,1,Player_131,Batsman,114,72,158.33333333333331,0,0,4,3.2,8.57,Win,No
3826,CSK,MI,Chepauk,Bangalore,CSK,Bowl,2,Player_240,All-rounder,7,8,87.5,1,1,1,1.8,10.51,Win,Yes
3827,SRH,PBKS,Chinnaswamy,Kolkata,SRH,Bowl,1,Player_261,All-rounder,40,29,137.93103448275863,1,0,3,1.5,5.01,Win,No
3828,MI,CSK,Kotla,Chennai,DC,Bowl,1,Player_218,Batsman,7,11,63.63636363636363,1,1,3,1.2,5.89,Win,No
3829,MI,PBKS,Eden Gardens,Kolkata,MI,Bowl,2,Player_260,Bowler,72,72,100.0,8,0,4,1.2,8.08,Win,No
3830,GT,RCB,Chinnaswamy,Mumbai,DC,Bat,2,Player_201,Bowler,90,86,104.65116279069768,1,2,0,2.5,6.55,Win,Yes
3831,RCB,DC,Kotla,Delhi,LSG,Bowl,2,Player_216,Batsman,89,86,,4,2,4,1.0,,Loss,No
3832,PBKS,CSK,Kotla,Bangalore,RR,Bat,1,Player_329,Bowler,129,85,151.76470588235293,8,2,0,2.9,,Win,No
3833,SRH,GT,Chinnaswamy,Chennai,SRH,Bowl,2,Player_194,Batsman,25,21,119.04761904761905,3,0,1,2.7,9.73,Win,Yes
3834,DC,RCB,Kotla,Bangalore,GT,Bowl,2,Player_62,All-rounder,82,60,,5,0,1,3.7,10.23,Win,No
3835,PBKS,RR,Kotla,Delhi,CSK,Bowl,2,Player_63,Bowler,77,80,96.25,0,0,0,1.9,5.08,Loss,No
3836,KKR,CSK,Chinnaswamy,Bangalore,RR,Bat,1,Player_203,Bowler,40,67,59.70149253731343,2,4,0,3.2,,Win,Yes
3837,PBKS,SRH,Eden Gardens,Bangalore,MI,Bowl,1,Player_32,Bowler,58,39,148.71794871794873,0,5,2,0.8,9.31,Loss,No
3838,LSG,PBKS,Kotla,Mumbai,KKR,Bat,2,Player_96,Batsman,45,70,64.28571428571429,4,2,0,3.8,8.78,Loss,No
3839,DC,SRH,Eden Gardens,Chennai,RR,Bowl,2,Player_213,Batsman,123,84,146.42857142857142,5,3,3,1.3,5.26,Loss,No
3840,DC,SRH,Kotla,Mumbai,PBKS,Bowl,1,Player_268,Batsman,14,24,58.333333333333336,3,0,1,2.3,6.38,Loss,Yes
3841,RCB,GT,Chinnaswamy,Kolkata,RR,Bowl,1,Player_88,Batsman,92,75,,0,4,1,3.5,7.06,Loss,No
3842,LSG,RR,Wankhede,Bangalore,GT,Bat,1,Player_232,All-rounder,35,24,145.83333333333331,5,0,1,0.9,6.49,Loss,Yes
3843,GT,MI,Eden Gardens,Chennai,DC,Bowl,2,Player_28,Bowler,40,36,,0,4,0,2.7,8.33,Loss,No
3844,PBKS,CSK,Chinnaswamy,Chennai,DC,Bowl,1,Player_145,Batsman,125,80,156.25,5,3,1,1.2,9.63,Loss,No
3845,DC,MI,Chepauk,Kolkata,PBKS,Bowl,1,Player_109,All-rounder,4,7,57.14285714285714,1,0,2,0.6,6.62,Win,Yes
3846,DC,CSK,Chinnaswamy,Delhi,MI,Bowl,1,Player_263,Batsman,14,19,73.68421052631578,3,2,2,0.9,,Win,Yes
3847,DC,RR,Chepauk,Bangalore,LSG,Bowl,2,Player_224,Batsman,57,75,,4,1,3,2.8,5.72,Win,No
3848,MI,GT,Eden Gardens,Mumbai,RCB,Bowl,2,Player_123,All-rounder,54,85,63.52941176470588,0,5,0,0.9,5.18,Loss,No
3849,PBKS,GT,Wankhede,Kolkata,RR,Bowl,2,Player_322,Batsman,93,83,112.04819277108433,8,0,0,1.9,6.6,Win,Yes
3850,RCB,RR,Eden Gardens,Chennai,MI,Bowl,2,Player_144,All-rounder,37,55,67.27272727272727,2,0,4,3.8,8.72,Loss,Yes
3851,KKR,RR,Chinnaswamy,Chennai,KKR,Bowl,1,Player_104,All-rounder,23,35,65.71428571428571,4,1,3,3.3,7.13,Loss,Yes
3852,RCB,DC,Eden Gardens,Delhi,GT,Bowl,2,Player_331,Bowler,20,15,133.33333333333331,5,3,2,0.8,8.48,Loss,Yes
3853,GT,CSK,Eden Gardens,Mumbai,PBKS,Bowl,1,Player_139,Bowler,44,67,65.67164179104478,5,2,1,3.7,5.64,Win,No
3854,SRH,PBKS,Chinnaswamy,Chennai,GT,Bat,1,Player_343,Bowler,12,9,133.33333333333331,0,0,1,1.4,9.89,Win,Yes
3855,LSG,GT,Eden Gardens,Bangalore,SRH,Bat,1,Player_200,All-rounder,72,68,,6,2,0,3.5,10.88,Loss,Yes
3856,DC,GT,Chinnaswamy,Mumbai,LSG,Bat,2,Player_195,All-rounder,16,11,145.45454545454547,4,2,1,3.0,8.51,Loss,No
3857,LSG,KKR,Kotla,Delhi,KKR,Bat,1,Player_245,Bowler,9,8,112.5,2,1,2,1.9,5.32,Win,No
3858,RCB,LSG,Chepauk,Kolkata,SRH,Bowl,1,Player_22,Bowler,50,40,,7,2,4,2.7,9.41,Win,No
3859,GT,RCB,Chepauk,Kolkata,KKR,Bowl,1,Player_43,Bowler,83,71,,4,5,4,1.3,,Loss,No
3860,LSG,RCB,Eden Gardens,Chennai,RCB,Bowl,2,Player_46,Bowler,51,42,121.42857142857142,6,4,1,3.3,5.1,Win,Yes
3861,GT,LSG,Wankhede,Mumbai,GT,Bowl,2,Player_206,Batsman,31,45,68.88888888888889,6,3,2,3.3,7.86,Loss,No
3862,MI,DC,Kotla,Chennai,GT,Bat,1,Player_69,Batsman,12,13,92.3076923076923,3,0,1,2.9,8.07,Loss,Yes
3863,PBKS,DC,Wankhede,Mumbai,PBKS,Bowl,1,Player_105,Batsman,74,73,101.36986301369863,0,5,3,1.6,5.63,Win,No
3864,RR,GT,Chinnaswamy,Bangalore,RCB,Bowl,2,Player_158,Batsman,90,58,155.17241379310346,7,1,1,2.5,8.37,Win,No
3865,DC,RR,Eden Gardens,Chennai,CSK,Bat,2,Player_10,All-rounder,73,60,121.66666666666666,4,0,0,2.8,10.47,Win,Yes
3866,KKR,DC,Eden Gardens,Mumbai,MI,Bowl,2,Player_88,All-rounder,90,74,121.62162162162163,9,3,4,3.5,4.34,Win,No
3867,GT,LSG,Eden Gardens,Delhi,LSG,Bat,2,Player_346,Bowler,70,48,145.83333333333331,5,3,0,1.4,6.73,Loss,Yes
3868,MI,DC,Kotla,Chennai,PBKS,Bat,1,Player_235,Batsman,10,14,71.42857142857143,2,1,2,1.1,6.73,Loss,Yes
3869,KKR,LSG,Chinnaswamy,Mumbai,SRH,Bowl,2,Player_294,Bowler,40,30,133.33333333333331,9,3,4,3.7,7.05,Loss,Yes
3870,PBKS,RCB,Eden Gardens,Chennai,DC,Bowl,1,Player_314,Bowler,18,19,94.73684210526315,4,1,0,2.9,8.69,Win,Yes
3871,KKR,PBKS,Eden Gardens,Kolkata,GT,Bowl,1,Player_291,All-rounder,68,59,115.2542372881356,1,5,3,1.8,9.44,Win,Yes
3872,PBKS,CSK,Wankhede,Bangalore,SRH,Bat,1,Player_274,All-rounder,21,18,116.66666666666667,5,3,3,3.2,,Win,No
3873,DC,MI,Chepauk,Kolkata,GT,Bowl,2,Player_201,Batsman,27,30,90.0,4,4,0,2.5,10.58,Loss,Yes
3874,LSG,PBKS,Kotla,Kolkata,PBKS,Bowl,1,Player_280,Batsman,46,30,153.33333333333334,7,1,3,0.5,7.66,Win,Yes
3875,RCB,DC,Wankhede,Mumbai,KKR,Bowl,1,Player_231,Bowler,19,29,65.51724137931035,4,1,4,3.8,7.41,Win,Yes
3876,GT,SRH,Wankhede,Delhi,SRH,Bowl,2,Player_54,Batsman,124,78,158.97435897435898,4,2,0,2.3,6.03,Loss,Yes
3877,PBKS,SRH,Chinnaswamy,Mumbai,RCB,Bat,2,Player_254,Batsman,102,67,152.23880597014926,4,5,4,1.3,7.29,Win,Yes
3878,LSG,CSK,Chepauk,Delhi,RCB,Bat,1,Player_146,All-rounder,17,19,89.47368421052632,4,2,2,2.6,6.64,Win,No
3879,MI,SRH,Wankhede,Kolkata,LSG,Bowl,1,Player_76,Batsman,67,71,94.36619718309859,6,0,4,0.7,5.18,Win,No
3880,RCB,MI,Chepauk,Bangalore,RCB,Bat,1,Player_54,Bowler,18,30,60.0,3,3,2,4.0,6.37,Loss,No
3881,CSK,KKR,Eden Gardens,Kolkata,SRH,Bat,2,Player_1,All-rounder,41,43,95.34883720930233,4,1,3,3.2,,Loss,Yes
3882,LSG,RCB,Chinnaswamy,Bangalore,RCB,Bowl,2,Player_50,Bowler,4,7,57.14285714285714,1,0,2,0.9,8.41,Loss,Yes
3883,KKR,LSG,Chinnaswamy,Mumbai,MI,Bat,2,Player_1,Batsman,9,7,128.57142857142858,2,1,2,2.7,5.62,Loss,No
3884,SRH,CSK,Wankhede,Chennai,PBKS,Bowl,1,Player_279,Bowler,113,72,156.94444444444443,3,3,2,3.9,,Win,Yes
3885,GT,MI,Chinnaswamy,Delhi,RR,Bat,1,Player_246,Batsman,80,80,100.0,6,3,2,3.5,7.63,Loss,Yes
3886,MI,DC,Chinnaswamy,Kolkata,PBKS,Bowl,2,Player_284,Bowler,15,12,125.0,3,2,3,3.8,9.94,Loss,No
3887,MI,RR,Chepauk,Mumbai,SRH,Bowl,1,Player_49,All-rounder,33,25,132.0,4,1,2,2.4,7.31,Loss,Yes
3888,DC,RR,Chepauk,Delhi,KKR,Bowl,1,Player_293,Bowler,40,38,105.26315789473684,7,4,2,2.1,5.41,Loss,Yes
3889,LSG,PBKS,Chepauk,Chennai,LSG,Bowl,2,Player_205,All-rounder,10,14,71.42857142857143,2,1,2,3.8,10.38,Win,No
3890,MI,LSG,Chinnaswamy,Kolkata,MI,Bowl,2,Player_11,All-rounder,30,34,88.23529411764706,7,2,0,1.7,10.25,Win,Yes
3891,MI,DC,Kotla,Kolkata,RR,Bowl,1,Player_169,Batsman,9,11,81.81818181818183,1,1,4,2.9,9.6,Win,Yes
3892,DC,PBKS,Kotla,Mumbai,RCB,Bat,2,Player_39,All-rounder,68,55,123.63636363636363,1,1,1,3.3,,Loss,Yes
3893,GT,PBKS,Eden Gardens,Chennai,DC,Bat,1,Player_143,Bowler,49,46,106.5217391304348,1,1,0,1.5,8.91,Loss,No
3894,LSG,KKR,Chinnaswamy,Delhi,LSG,Bat,2,Player_110,Batsman,45,31,145.16129032258064,9,1,0,4.0,8.84,Win,Yes
3895,KKR,LSG,Eden Gardens,Delhi,RR,Bowl,2,Player_291,All-rounder,81,79,102.53164556962024,0,4,3,0.9,9.86,Loss,No
3896,GT,MI,Chinnaswamy,Delhi,CSK,Bat,2,Player_84,Bowler,71,65,109.23076923076923,0,0,0,3.3,9.12,Loss,Yes
3897,SRH,MI,Chepauk,Mumbai,DC,Bat,1,Player_326,All-rounder,8,9,88.88888888888889,2,1,1,3.4,8.83,Loss,No
3898,RR,DC,Chepauk,Mumbai,RCB,Bat,1,Player_137,All-rounder,44,28,157.14285714285714,4,0,4,3.3,4.76,Win,No
3899,DC,SRH,Kotla,Kolkata,KKR,Bat,1,Player_74,Batsman,107,76,140.78947368421052,1,2,2,2.7,5.64,Win,No
3900,CSK,SRH,Wankhede,Chennai,DC,Bowl,2,Player_198,All-rounder,107,83,128.91566265060243,7,0,4,2.6,7.86,Loss,No
3901,RCB,SRH,Kotla,Delhi,DC,Bat,1,Player_300,Bowler,21,18,116.66666666666667,5,3,4,1.3,7.63,Win,Yes
3902,SRH,PBKS,Kotla,Delhi,RR,Bat,2,Player_184,All-rounder,88,86,102.32558139534885,1,3,2,1.5,7.68,Loss,Yes
3903,CSK,DC,Chinnaswamy,Bangalore,CSK,Bowl,2,Player_255,Bowler,42,34,123.52941176470588,5,3,0,2.7,7.35,Loss,Yes
3904,DC,RCB,Wankhede,Bangalore,PBKS,Bat,2,Player_59,Batsman,78,60,,2,5,1,3.5,9.81,Loss,Yes
3905,RR,KKR,Eden Gardens,Mumbai,RR,Bat,2,Player_107,All-rounder,70,59,118.64406779661016,7,5,4,2.3,8.14,Loss,Yes
3906,LSG,MI,Chepauk,Delhi,RR,Bat,2,Player_124,Bowler,73,53,137.73584905660377,6,3,4,1.8,6.26,Win,No
3907,MI,RR,Chinnaswamy,Kolkata,RR,Bowl,1,Player_31,Bowler,5,9,55.55555555555556,1,0,3,3.0,4.84,Win,No
3908,KKR,SRH,Chepauk,Chennai,KKR,Bat,1,Player_113,All-rounder,48,69,69.56521739130434,8,5,3,1.5,8.43,Win,Yes
3909,RR,LSG,Eden Gardens,Chennai,RR,Bat,2,Player_270,Batsman,111,82,135.3658536585366,6,0,2,2.6,9.86,Loss,No
3910,KKR,SRH,Chinnaswamy,Delhi,RCB,Bat,2,Player_297,All-rounder,15,11,136.36363636363635,3,2,4,1.6,8.23,Loss,No
3911,SRH,RCB,Chepauk,Delhi,KKR,Bowl,2,Player_152,All-rounder,8,13,61.53846153846154,2,0,3,1.8,8.12,Loss,No
3912,CSK,MI,Wankhede,Bangalore,MI,Bowl,2,Player_171,All-rounder,94,63,149.20634920634922,1,3,3,2.5,7.74,Win,Yes
3913,DC,MI,Chepauk,Kolkata,GT,Bat,1,Player_192,All-rounder,84,71,118.30985915492957,1,5,3,3.2,5.54,Win,Yes
3914,GT,RR,Eden Gardens,Chennai,MI,Bat,2,Player_276,Batsman,112,79,141.77215189873417,9,0,0,2.6,,Win,Yes
3915,CSK,RR,Chepauk,Bangalore,SRH,Bat,2,Player_67,All-rounder,112,77,145.45454545454547,9,5,3,2.2,6.6,Loss,Yes
3916,GT,RCB,Chinnaswamy,Mumbai,LSG,Bat,1,Player_252,Batsman,31,41,75.60975609756098,3,3,4,2.4,6.94,Loss,No
3917,LSG,KKR,Wankhede,Mumbai,SRH,Bat,1,Player_230,Batsman,59,38,155.26315789473685,9,2,4,3.3,9.49,Loss,No
3918,GT,SRH,Wankhede,Bangalore,KKR,Bat,1,Player_117,All-rounder,101,65,,2,1,1,2.9,8.38,Loss,Yes
3919,RCB,DC,Chepauk,Mumbai,MI,Bowl,1,Player_120,Bowler,3,5,,0,0,0,3.8,5.94,Win,Yes
3920,GT,RCB,Eden Gardens,Mumbai,PBKS,Bat,1,Player_103,All-rounder,57,72,79.16666666666666,8,1,4,1.7,5.45,Win,Yes
3921,GT,DC,Eden Gardens,Bangalore,MI,Bat,1,Player_225,Bowler,83,62,133.8709677419355,3,1,4,3.5,6.41,Win,Yes
3922,DC,SRH,Eden Gardens,Chennai,DC,Bat,1,Player_212,All-rounder,60,86,69.76744186046511,1,0,2,3.8,7.84,Win,Yes
3923,MI,RR,Kotla,Kolkata,RCB,Bowl,2,Player_15,Bowler,5,7,,1,0,0,1.3,8.55,Loss,No
3924,PBKS,KKR,Chinnaswamy,Delhi,RCB,Bat,2,Player_199,Batsman,108,85,127.05882352941175,8,4,3,1.9,8.5,Loss,No
3925,GT,RR,Kotla,Chennai,DC,Bowl,1,Player_230,Bowler,96,73,131.50684931506848,1,4,4,0.7,,Win,No
3926,RCB,PBKS,Chinnaswamy,Mumbai,DC,Bat,1,Player_186,Batsman,63,41,153.65853658536585,3,0,2,1.8,4.91,Loss,No
3927,LSG,MI,Wankhede,Delhi,SRH,Bowl,1,Player_193,All-rounder,83,58,,1,0,1,3.4,6.44,Win,Yes
3928,SRH,KKR,Wankhede,Kolkata,CSK,Bat,2,Player_215,Bowler,62,73,84.93150684931507,2,3,1,2.8,9.12,Win,Yes
3929,PBKS,MI,Kotla,Chennai,DC,Bowl,1,Player_244,All-rounder,32,45,71.11111111111111,2,5,2,2.4,8.55,Loss,Yes
3930,DC,MI,Chepauk,Bangalore,CSK,Bat,2,Player_345,Bowler,114,86,132.5581395348837,2,4,0,2.5,5.64,Loss,No
3931,KKR,MI,Wankhede,Bangalore,RR,Bowl,2,Player_254,Batsman,15,22,68.18181818181817,1,2,3,2.3,7.72,Win,Yes
3932,KKR,SRH,Kotla,Bangalore,PBKS,Bat,1,Player_236,Bowler,85,64,132.8125,6,0,3,2.5,5.46,Win,No
3933,SRH,RR,Wankhede,Delhi,KKR,Bowl,1,Player_46,Batsman,29,41,70.73170731707317,7,3,2,0.6,8.94,Win,No
3934,CSK,MI,Wankhede,Chennai,PBKS,Bowl,1,Player_118,Bowler,29,41,,3,3,0,3.9,,Loss,Yes
3935,RR,KKR,Chinnaswamy,Chennai,CSK,Bowl,2,Player_327,All-rounder,22,15,146.66666666666666,5,2,1,3.7,9.61,Loss,Yes
3936,SRH,LSG,Eden Gardens,Chennai,CSK,Bat,1,Player_231,Bowler,39,38,102.63157894736842,1,2,1,0.8,6.8,Loss,Yes
3937,PBKS,DC,Chepauk,Delhi,SRH,Bowl,1,Player_96,Batsman,10,9,111.11111111111111,2,1,0,0.9,10.9,Win,Yes
3938,CSK,DC,Chinnaswamy,Delhi,GT,Bowl,1,Player_160,Bowler,45,41,109.75609756097562,5,0,3,2.3,4.98,Loss,No
3939,RR,CSK,Kotla,Bangalore,RCB,Bat,1,Player_172,Bowler,39,26,150.0,8,2,2,3.2,7.96,Loss,Yes
3940,SRH,DC,Wankhede,Chennai,LSG,Bat,2,Player_82,Batsman,91,63,144.44444444444443,5,5,4,2.2,4.51,Loss,No
3941,PBKS,KKR,Chepauk,Delhi,CSK,Bowl,1,Player_289,All-rounder,21,20,105.0,5,3,1,2.7,4.86,Loss,No
3942,KKR,RCB,Kotla,Delhi,LSG,Bowl,1,Player_157,Batsman,72,54,133.33333333333331,1,4,3,2.2,5.1,Win,No
3943,KKR,RCB,Eden Gardens,Delhi,SRH,Bowl,2,Player_198,All-rounder,34,24,141.66666666666669,5,1,3,2.3,5.49,Loss,Yes
3944,GT,DC,Kotla,Kolkata,CSK,Bowl,1,Player_242,All-rounder,99,65,152.3076923076923,4,3,4,0.9,4.46,Loss,No
3945,MI,KKR,Chinnaswamy,Kolkata,SRH,Bat,2,Player_113,All-rounder,22,22,100.0,2,1,2,3.2,6.19,Win,No
3946,CSK,SRH,Kotla,Chennai,KKR,Bat,1,Player_133,Batsman,56,36,155.55555555555557,8,5,0,2.2,9.94,Win,Yes
3947,LSG,MI,Chepauk,Mumbai,SRH,Bat,1,Player_174,All-rounder,10,10,100.0,2,1,4,0.9,5.86,Win,No
3948,SRH,RCB,Kotla,Delhi,RR,Bat,1,Player_33,Bowler,15,16,93.75,3,0,1,1.1,4.88,Loss,No
3949,RCB,LSG,Wankhede,Delhi,RR,Bat,2,Player_89,Bowler,49,36,136.11111111111111,0,4,1,2.6,10.24,Loss,No
3950,PBKS,GT,Eden Gardens,Chennai,GT,Bat,2,Player_16,All-rounder,48,44,109.09090909090908,6,2,3,0.9,4.44,Loss,No
3951,CSK,RCB,Eden Gardens,Kolkata,KKR,Bat,2,Player_225,Batsman,71,58,122.41379310344827,5,5,1,1.5,5.17,Loss,No
3952,RR,MI,Chepauk,Kolkata,RCB,Bowl,2,Player_168,All-rounder,10,15,66.66666666666666,2,0,3,2.7,9.36,Win,No
3953,CSK,RCB,Kotla,Chennai,MI,Bowl,1,Player_44,Bowler,32,51,62.745098039215684,3,5,4,2.8,5.01,Win,Yes
3954,GT,CSK,Chinnaswamy,Mumbai,RCB,Bat,2,Player_220,All-rounder,95,82,115.85365853658536,0,2,1,3.1,5.82,Win,Yes
3955,RCB,CSK,Eden Gardens,Kolkata,GT,Bat,2,Player_91,Batsman,32,28,114.28571428571428,3,1,2,2.3,5.6,Win,Yes
3956,MI,KKR,Chinnaswamy,Mumbai,RCB,Bat,1,Player_266,Batsman,28,45,62.22222222222222,6,0,3,2.4,6.76,Loss,No
3957,GT,CSK,Wankhede,Delhi,CSK,Bat,2,Player_224,Bowler,26,38,68.42105263157895,6,4,1,2.3,7.52,Win,No
3958,LSG,RCB,Wankhede,Chennai,SRH,Bat,2,Player_323,All-rounder,92,63,,3,5,3,1.5,7.44,Win,No
3959,KKR,GT,Wankhede,Bangalore,DC,Bowl,1,Player_343,Bowler,47,55,85.45454545454545,9,4,0,3.9,8.25,Win,Yes
3960,RCB,LSG,Chinnaswamy,Delhi,DC,Bat,1,Player_225,Batsman,38,39,97.43589743589743,9,5,3,1.7,7.71,Win,No
3961,RR,MI,Eden Gardens,Mumbai,CSK,Bowl,2,Player_317,Batsman,36,36,100.0,2,3,1,3.3,6.62,Win,Yes
3962,MI,RCB,Chinnaswamy,Chennai,PBKS,Bat,1,Player_299,All-rounder,92,66,,6,1,3,3.1,9.61,Win,No
3963,KKR,RR,Chinnaswamy,Delhi,MI,Bat,2,Player_104,All-rounder,21,32,65.625,5,3,4,3.1,9.47,Loss,Yes
3964,RR,DC,Wankhede,Bangalore,KKR,Bat,1,Player_188,All-rounder,57,85,67.05882352941175,1,0,4,2.9,6.54,Loss,Yes
3965,MI,RCB,Chepauk,Delhi,RR,Bat,1,Player_4,All-rounder,13,11,118.18181818181819,3,2,4,1.3,4.9,Loss,Yes
3966,PBKS,LSG,Chinnaswamy,Bangalore,PBKS,Bat,2,Player_265,All-rounder,71,74,95.94594594594594,2,2,1,1.6,7.87,Win,Yes
3967,MI,LSG,Eden Gardens,Kolkata,CSK,Bowl,1,Player_93,All-rounder,52,36,144.44444444444443,4,5,3,2.0,9.82,Loss,No
3968,DC,MI,Chinnaswamy,Kolkata,RCB,Bowl,2,Player_196,Bowler,54,45,120.0,5,1,1,0.8,8.64,Win,No
3969,KKR,SRH,Wankhede,Chennai,CSK,Bowl,2,Player_203,Bowler,28,25,112.00000000000001,7,2,1,1.3,6.98,Loss,Yes
3970,CSK,KKR,Kotla,Mumbai,MI,Bowl,2,Player_75,Batsman,35,34,102.94117647058823,5,0,0,2.9,5.9,Win,No
3971,PBKS,DC,Eden Gardens,Delhi,DC,Bat,2,Player_189,Bowler,34,53,64.15094339622641,0,1,2,1.7,5.59,Win,Yes
3972,LSG,PBKS,Eden Gardens,Bangalore,SRH,Bowl,1,Player_85,All-rounder,54,59,91.52542372881356,0,3,1,0.8,6.06,Loss,Yes
3973,RCB,PBKS,Chepauk,Chennai,SRH,Bat,2,Player_135,All-rounder,20,24,83.33333333333334,2,2,3,2.0,7.72,Win,Yes
